place_id,name,source,lang,cell_idx,query_center_lat,query_center_lon,lat,lon,page,region_id,region_name,collected_at
ChIJb182VP8bDTkRVvD87ay9tW8,MOMOZONE FOOD AND BEVERAGE PVT LTD,places,en,2,28.5920249,77.0742518,28.590671999999998,77.07637860000001,0,del,Delhi,2026-09-01T02:57:52.072289Z
ChIJywxSNXUbDTkRSbWiZL1tvzg,THE CUBA BYTE'S,places,en,2,28.5920249,77.0742518,28.5897256,77.07531709999999,0,del,Delhi,2026-09-01T02:57:52.072292Z
ChIJZQCAoFUbDTkRB40wOEg6lzk,NATE'S FOODS,places,en,2,28.5920249,77.0742518,28.5945918,77.0736412,0,del,Delhi,2026-09-01T02:57:52.072295Z
ChIJrR-Xh5AbDTkRB_TRlu2RkQM,Chicken Lickerz,places,en,2,28.5920249,77.0742518,28.5946099,77.0737484,0,del,Delhi,2026-09-01T02:57:52.072298Z
ChIJf6kukq0PDTkRjFdY9Nyn21M,Soya Chap,places,en,3,28.6046789,76.98849545,28.6044256,76.9874009,0,del,Delhi,2026-09-01T02:57:52.472781Z
ChIJm-1BKN4PDTkRyatK3Dn2UjI,Arnav Chicken Biryani,places,en,3,28.6046789,76.98849545,28.604723699999997,76.987296,0,del,Delhi,2026-09-01T02:57:52.472817Z
ChIJfWdnGaoPDTkR0I0DcuAQlTY,Mr. Shawarma Singh,places,en,3,28.6046789,76.98849545,28.6041618,76.9872412,0,del,Delhi,2026-09-01T02:57:52.472829Z
ChIJPQJseeAPDTkR7BdnPuYG3sI,Quality Food,places,en,3,28.6046789,76.98849545,28.603648399999997,76.9876556,0,del,Delhi,2026-09-01T02:57:52.472837Z
ChIJdX-9oOIPDTkRlkcrQ1xVbbE,MomoTree,places,en,3,28.6046789,76.98849545,28.6039097,76.9873374,0,del,Delhi,2026-09-01T02:57:52.472845Z
ChIJz_tQDSsPDTkRXo3I-_a58fA,KDS Grand,places,en,3,28.6046789,76.98849545,28.6035731,76.9876821,0,del,Delhi,2026-09-01T02:57:52.472852Z
ChIJj1FSHgAPDTkRS70nFjL43dk,Nazeer Foods,places,en,3,28.6046789,76.98849545,28.6037097,76.9873965,0,del,Delhi,2026-09-01T02:57:52.472859Z
ChIJFQ21rVUPDTkRP9BdK_CZWw0,DMT Restaurant & cafe lounge,places,en,3,28.6046789,76.98849545,28.605100999999998,76.9870068,0,del,Delhi,2026-09-01T02:57:52.472866Z
ChIJEz2lYAAPDTkRjzUYfaMa8FI,Amritsari Tandoori Kulcha,places,en,3,28.6046789,76.98849545,28.603600699999998,76.98743979999999,0,del,Delhi,2026-09-01T02:57:52.472873Z
ChIJ-3IueuAPDTkRJjd76Z7p5wM,SKY HAWK Bar and Lounge,places,en,3,28.6046789,76.98849545,28.604995700000003,76.9869126,0,del,Delhi,2026-09-01T02:57:52.472880Z
ChIJUbaJIE0PDTkR3Kb5lg-42Xg,Khadak Singh Da Dhaba,places,en,3,28.6046789,76.98849545,28.6050048,76.986909,0,del,Delhi,2026-09-01T02:57:52.472887Z
ChIJuVZZVAwPDTkRwoAxREUc5hY,Melty Slice,places,en,3,28.6046789,76.98849545,28.6050279,76.9869076,0,del,Delhi,2026-09-01T02:57:52.472893Z
ChIJTXu8IvgPDTkRq273fW27bsE,Manjeet Restaurant,places,en,3,28.6046789,76.98849545,28.6053274,76.9870356,0,del,Delhi,2026-09-01T02:57:52.472900Z
ChIJ3Sf6xV4PDTkRqVzu7JLnzqE,ZOCA Courtyard,places,en,3,28.6046789,76.98849545,28.603302199999998,76.98790939999999,0,del,Delhi,2026-09-01T02:57:52.472907Z
ChIJZcMMl1oPDTkRg5js2iN-EWY,Rao Butter Momos,places,en,3,28.6046789,76.98849545,28.6034883,76.98749830000001,0,del,Delhi,2026-09-01T02:57:52.472913Z
ChIJjXvXQgAPDTkR_rQ5S-edUVA,Fingerlickerz Bombaywala,places,en,3,28.6046789,76.98849545,28.605386600000003,76.9870105,0,del,Delhi,2026-09-01T02:57:52.472920Z
ChIJOz7M1R0PDTkRqM9Ty73q8Ho,Sardarji Malai Chaap Wale,places,en,3,28.6046789,76.98849545,28.605157799999997,76.9868431,0,del,Delhi,2026-09-01T02:57:52.472926Z
ChIJSabBJjEYDTkReU1Trg8FY4I,Spice Grill Flame,places,en,3,28.6046789,76.98849545,28.603238299999997,76.9878519,0,del,Delhi,2026-09-01T02:57:52.472934Z
ChIJy6jYnw0PDTkRcz1vIppmkXw,"Theobroma Bakery and Cake Shop - Najafgarh, New Delhi",places,en,3,28.6046789,76.98849545,28.6032937,76.987551,0,del,Delhi,2026-09-01T02:57:52.472940Z
ChIJT0oDkyYRDTkReBvKoLs0nhA,Maa South Foods,places,en,3,28.6046789,76.98849545,28.603264400000004,76.9875244,0,del,Delhi,2026-09-01T02:57:52.472947Z
ChIJBVORqyAQDTkR3wRpafDky7E,Avdesh Fast Food & Bakery,places,en,4,28.60079395,76.9796896,28.600363599999998,76.98057969999999,0,del,Delhi,2026-09-01T02:57:52.810496Z
ChIJeRkTES0PDTkRZGYLEOiaut0,Blue Moon,places,en,4,28.60079395,76.9796896,28.6007881,76.9810476,0,del,Delhi,2026-09-01T02:57:52.810521Z
ChIJgwqoq6ARDTkRIEDLhU-LLS4,Brother's Food Point,places,en,4,28.60079395,76.9796896,28.600437799999998,76.9781241,0,del,Delhi,2026-09-01T02:57:52.810529Z
ChIJk6DQS9sRDTkRI7FoyKE3I24,Eat & Play,places,en,4,28.60079395,76.9796896,28.6000639,76.9811577,0,del,Delhi,2026-09-01T02:57:52.810535Z
ChIJY9rAtCAQDTkR-Hfa21byS4o,DJ Food Point,places,en,4,28.60079395,76.9796896,28.5993095,76.98121789999999,0,del,Delhi,2026-09-01T02:57:52.810541Z
ChIJBURKsCAQDTkRB1Ct_hHHWe0,टिंकू चिकन कॉर्नर,places,en,4,28.60079395,76.9796896,28.5999025,76.982143,0,del,Delhi,2026-09-01T02:57:52.810547Z
ChIJJ43lRfcRDTkR0i-uiDrmSmo,Sharma Delicious Pizza,places,en,4,28.60079395,76.9796896,28.599248499999998,76.98179929999999,0,del,Delhi,2026-09-01T02:57:52.810552Z
ChIJyz11E9kRDTkRMMTxqzSIySk,Jai Fast Food,places,en,4,28.60079395,76.9796896,28.5990222,76.9816653,0,del,Delhi,2026-09-01T02:57:52.810557Z
ChIJy8srQvobDTkReRlFdFwiIgg,Madhu's Homemade Food,places,en,5,28.601794050000002,77.03491745,28.601284,77.0331144,0,del,Delhi,2026-09-01T02:57:53.130458Z
ChIJf_Iw5tYbDTkRxRL5PvV4Vz8,Ambala Chaat,places,en,5,28.601794050000002,77.03491745,28.6029867,77.033238,0,del,Delhi,2026-09-01T02:57:53.130485Z
ChIJ4R5lwZMbDTkRQqywfj4DP7o,"Govinda's Restaurant, Iskcon Dwarka",places,en,5,28.601794050000002,77.03491745,28.600723,77.03690759999999,0,del,Delhi,2026-09-01T02:57:53.130493Z
ChIJhZFwNXMbDTkRNXD8Nzz9460,Govardhan Soya Chap,places,en,5,28.601794050000002,77.03491745,28.6035398,77.0334747,0,del,Delhi,2026-09-01T02:57:53.130499Z
ChIJb30xmrUaDTkRAAAAMOg7xmk,Puja Kumari,places,en,5,28.601794050000002,77.03491745,28.6021236,77.0324425,0,del,Delhi,2026-09-01T02:57:53.130505Z
ChIJ0U-LHP0bDTkRtiw-yfLvY0Y,Pawan Paneer Chur Chur Naan,places,en,5,28.601794050000002,77.03491745,28.6040155,77.03417449999999,0,del,Delhi,2026-09-01T02:57:53.130511Z
ChIJCVbNVgYbDTkRVm3eVqvcR6c,Baba Veg Biriyani,places,en,5,28.601794050000002,77.03491745,28.6039639,77.03320049999999,0,del,Delhi,2026-09-01T02:57:53.130516Z
ChIJLy9FrYIbDTkRn8vSLi-fwHE,Hutsmack,places,en,5,28.601794050000002,77.03491745,28.6034336,77.0325428,0,del,Delhi,2026-09-01T02:57:53.130521Z
ChIJ9wdfBgATDTkRH6qNs1r_h5c,Naveen sweets corner,places,en,6,28.55513285,76.9131287,28.5531186,76.9113969,0,del,Delhi,2026-09-01T02:57:53.517452Z
ChIJTbum6GcFDTkRSaq2SIJDsVg,Amritsari Chur Chur Naan,places,en,7,28.61079545,77.03430845,28.610689999999998,77.0336963,0,del,Delhi,2026-09-01T02:57:53.851939Z
ChIJC-hPr9QFDTkR-7aj2zeTNOU,Geeta Amritsari Naan,places,en,7,28.61079545,77.03430845,28.6107093,77.0336743,0,del,Delhi,2026-09-01T02:57:53.851964Z
ChIJi2pyTYkFDTkRupvePfVz4u4,The Gym Diet - TGD Dwarka,places,en,7,28.61079545,77.03430845,28.610103799999997,77.0338979,0,del,Delhi,2026-09-01T02:57:53.851972Z
ChIJoV4otPcFDTkR_EguMw8kQo8,Bunny's Dwarka Mor,places,en,7,28.61079545,77.03430845,28.6101034,77.0338981,0,del,Delhi,2026-09-01T02:57:53.851978Z
ChIJ23Ui6EkFDTkRbI9qI3CSt2U,Pizza palette,places,en,7,28.61079545,77.03430845,28.6104667,77.0332194,0,del,Delhi,2026-09-01T02:57:53.851984Z
ChIJ0eunCEoFDTkRATiFJzhxH7s,Viashno Bhojnayala,places,en,7,28.61079545,77.03430845,28.610670499999998,77.0330839,0,del,Delhi,2026-09-01T02:57:53.851989Z
ChIJMb7kujkFDTkR9F_Gay9ZaBA,Grand Elysium,places,en,7,28.61079545,77.03430845,28.6116176,77.0332765,0,del,Delhi,2026-09-01T02:57:53.851994Z
ChIJb-VCPXYFDTkR9J8MmCmzRto,Da Food Adda,places,en,7,28.61079545,77.03430845,28.6095883,77.0340212,0,del,Delhi,2026-09-01T02:57:53.852000Z
ChIJWwA0yNAaDTkRb0b3I4cFnss,Chinese mirchi,places,en,7,28.61079545,77.03430845,28.6105606,77.0328409,0,del,Delhi,2026-09-01T02:57:53.852005Z
ChIJ0YHL5sIFDTkRVBDHbLJPjhk,Aman Bhojanalay And Snacks,places,en,7,28.61079545,77.03430845,28.611018500000004,77.0327901,0,del,Delhi,2026-09-01T02:57:53.852010Z
ChIJHzH8Yh4FDTkRmHc0GD_cwDo,Satyveer Food Shop,places,en,7,28.61079545,77.03430845,28.609205799999998,77.03397269999999,0,del,Delhi,2026-09-01T02:57:53.852015Z
ChIJB3jDdwAFDTkRPTr4TIcVlzI,GHEE N’ HANDI,places,en,7,28.61079545,77.03430845,28.609173,77.033558,0,del,Delhi,2026-09-01T02:57:53.852020Z
ChIJ5zGtSskFDTkRXK-uht_zKXk,IMPERIAL ROLLS,places,en,7,28.61079545,77.03430845,28.611785599999997,77.0323338,0,del,Delhi,2026-09-01T02:57:53.852025Z
ChIJa8F2pvsFDTkRL5FZeZYtVmU,MD ILIYAS,places,en,7,28.61079545,77.03430845,28.610111,77.032,0,del,Delhi,2026-09-01T02:57:53.852029Z
ChIJD6_gHgAFDTkRh8KxcPAvUjY,UNIQUE CHINESE FOOD,places,en,7,28.61079545,77.03430845,28.6085602,77.0347082,0,del,Delhi,2026-09-01T02:57:53.852035Z
ChIJ-Q6QJgAFDTkRdpWrS0s1RsA,Apka apna dhaba,places,en,7,28.61079545,77.03430845,28.610427599999998,77.031713,0,del,Delhi,2026-09-01T02:57:53.852043Z
ChIJr0kcEP4FDTkRhidhd4_sTqM,Snacks ADDA,places,en,7,28.61079545,77.03430845,28.611504099999998,77.0315656,0,del,Delhi,2026-09-01T02:57:53.852048Z
ChIJ0eld5OwFDTkRzYi6RpkPHTc,VINOD FAST FOOD CORNER,places,en,7,28.61079545,77.03430845,28.6109193,77.0313146,0,del,Delhi,2026-09-01T02:57:53.852053Z
ChIJk88FJkoFDTkRk0DL2FBPbxw,D Food Corner,places,en,7,28.61079545,77.03430845,28.6110012,77.03124179999999,0,del,Delhi,2026-09-01T02:57:53.852058Z
ChIJN_vPFUcbDTkRJv8u7Jr-AAQ,Uncover Avenue,places,en,8,28.598443500000002,77.03184095,28.598323299999997,77.0322,0,del,Delhi,2026-09-01T02:57:54.254938Z
ChIJGSwfQgAbDTkRIKpIPk4sGfQ,Uncover Sector 13 Dwarka,places,en,8,28.598443500000002,77.03184095,28.598536799999998,77.03223120000001,0,del,Delhi,2026-09-01T02:57:54.254965Z
ChIJJcG_o74bDTkRDXmXBRJ9s-4,Esak,places,en,8,28.598443500000002,77.03184095,28.598568099999998,77.0323887,0,del,Delhi,2026-09-01T02:57:54.254973Z
ChIJH55WBeIbDTkR1lr6knYG808,KRACKER MOMOS & CHAAP SPECIAL,places,en,8,28.598443500000002,77.03184095,28.5977546,77.032652,0,del,Delhi,2026-09-01T02:57:54.254979Z
ChIJ37jQRGcbDTkR_bN8or6Q3ow,Nathu's Sweets,places,en,8,28.598443500000002,77.03184095,28.5983543,77.0332109,0,del,Delhi,2026-09-01T02:57:54.254985Z
ChIJV0n5n80bDTkRJpV9YbuPt04,Sizzle Sip,places,en,8,28.598443500000002,77.03184095,28.597795299999998,77.03306119999999,0,del,Delhi,2026-09-01T02:57:54.254991Z
ChIJ9TFukaMbDTkRapF1yXEdPzA,Grillz Point,places,en,8,28.598443500000002,77.03184095,28.5981405,77.03330989999999,0,del,Delhi,2026-09-01T02:57:54.254996Z
ChIJN4ImOoEbDTkRH9lMfFOaKWo,Aman Singh,places,en,8,28.598443500000002,77.03184095,28.5977373,77.03318569999999,0,del,Delhi,2026-09-01T02:57:54.255002Z
ChIJPR6_icQbDTkRlVTnSzksMHM,Rahul Store,places,en,8,28.598443500000002,77.03184095,28.5974838,77.03307509999999,0,del,Delhi,2026-09-01T02:57:54.255007Z
ChIJzd41gmsbDTkR3HtsUjkN6IQ,"Wildbean Café | Dwarka, Delhi",places,en,8,28.598443500000002,77.03184095,28.598281999999998,77.03347819999999,0,del,Delhi,2026-09-01T02:57:54.255012Z
ChIJ3fXefAAbDTkR56fqET1YCsE,HUNGRY HOPPER,places,en,8,28.598443500000002,77.03184095,28.5976775,77.0332551,0,del,Delhi,2026-09-01T02:57:54.255017Z
ChIJxTIHgusbDTkRlhzrZZZaN4c,Manju Fast Food,places,en,8,28.598443500000002,77.03184095,28.5972071,77.032913,0,del,Delhi,2026-09-01T02:57:54.255022Z
ChIJf8acn6jjDDkR_cawsL4wVhE,DUMPLINGS,places,en,8,28.598443500000002,77.03184095,28.5972558,77.03308179999999,0,del,Delhi,2026-09-01T02:57:54.255027Z
ChIJS5duAwAbDTkRYKCWReNCR80,MEYYO MOMOS,places,en,8,28.598443500000002,77.03184095,28.5968762,77.0327405,0,del,Delhi,2026-09-01T02:57:54.255034Z
ChIJ_fp6FQAbDTkR8_EXYdbsaBQ,Bhawna Bhojnalaya,places,en,8,28.598443500000002,77.03184095,28.597170499999997,77.0333279,0,del,Delhi,2026-09-01T02:57:54.255040Z
ChIJuZRZ2xIbDTkR3TQRSAPVKVk,SINGH CHAUHAN CHICKEN POINT,places,en,8,28.598443500000002,77.03184095,28.5968359,77.03284169999999,0,del,Delhi,2026-09-01T02:57:54.255045Z
ChIJBTstiYgbDTkRiA0mqQJ5aMU,Matram Dwarka,places,en,8,28.598443500000002,77.03184095,28.5980612,77.033892,0,del,Delhi,2026-09-01T02:57:54.255050Z
ChIJaS-t91AbDTkRlFDBIuoPNxQ,Hayanvi Tadka Paratha Special,places,en,8,28.598443500000002,77.03184095,28.6000327,77.0307414,0,del,Delhi,2026-09-01T02:57:54.255055Z
ChIJzZ1HgBQbDTkRElHh1rh-L44,Mumbai Mashoor Vada Pav Cart,places,en,8,28.598443500000002,77.03184095,28.5967785,77.0329292,0,del,Delhi,2026-09-01T02:57:54.255060Z
ChIJYWLpEFkbDTkROAE6DVnd-kg,Mayfair Resto Bar,places,en,8,28.598443500000002,77.03184095,28.597961599999998,77.034003,0,del,Delhi,2026-09-01T02:57:54.255065Z
ChIJM44vgCkbDTkR-_NIoCkTwJ0,The Big Tree Delhi,places,en,9,28.56966,77.06387810000001,28.569751300000004,77.06420680000001,0,del,Delhi,2026-09-01T02:57:54.680574Z
ChIJ_2W-OgAbDTkRjRaNOGI6KrE,Fruit4LyF,places,en,9,28.56966,77.06387810000001,28.5678125,77.0621875,0,del,Delhi,2026-09-01T02:57:54.680606Z
ChIJWTC5QTAbDTkRcrje6p5WMS8,A One Thapa Momos 2,places,en,9,28.56966,77.06387810000001,28.5676107,77.0622429,0,del,Delhi,2026-09-01T02:57:54.680616Z
ChIJd8SDXjEbDTkRpZ4F3gwnt1M,Whopper International,places,en,9,28.56966,77.06387810000001,28.567577,77.0622447,0,del,Delhi,2026-09-01T02:57:54.680624Z
ChIJJUcJdR4bDTkRVkok0sBGvK8,Ankul Gupta Ji,places,en,9,28.56966,77.06387810000001,28.5675758,77.0622449,0,del,Delhi,2026-09-01T02:57:54.680633Z
ChIJfVvEoDobDTkRJriQO1tK9Z8,Pishori Chicken Corner,places,en,9,28.56966,77.06387810000001,28.5675751,77.0622449,0,del,Delhi,2026-09-01T02:57:54.680640Z
ChIJtWj2aJUbDTkRGFe9wZbpe_c,Salauddin,places,en,9,28.56966,77.06387810000001,28.567539099999998,77.06213149999999,0,del,Delhi,2026-09-01T02:57:54.680647Z
ChIJRaAMTc4bDTkRrYtAlEoXaYs,morya tea stall,places,en,9,28.56966,77.06387810000001,28.567430299999998,77.06218679999999,0,del,Delhi,2026-09-01T02:57:54.680655Z
ChIJ2YnQ4M4FDTkRTwCBFkPA0fQ,Tava restorent,places,en,10,28.61681175,77.06880865,28.617199099999997,77.0691358,0,del,Delhi,2026-09-01T02:57:55.092174Z
ChIJt9uDDaMFDTkR3tsOSFxJ9GA,24 Hrs Tawa V/S Tandoor,places,en,10,28.61681175,77.06880865,28.6174067,77.0688861,0,del,Delhi,2026-09-01T02:57:55.092203Z
ChIJTRxm2NEEDTkRpXWtQA7IeHI,Modern Meat And Chicken Shop,places,en,10,28.61681175,77.06880865,28.6169232,77.067977,0,del,Delhi,2026-09-01T02:57:55.092210Z
ChIJZXzWMHIFDTkRQu3_cXSV5Ys,FUSION FEAST,places,en,10,28.61681175,77.06880865,28.616302899999997,77.07014989999999,0,del,Delhi,2026-09-01T02:57:55.092215Z
ChIJkZKAy0gFDTkRceO5cNXeo18,Ghar Ka Khana Tiffin Service,places,en,10,28.61681175,77.06880865,28.6170594,77.06677979999999,0,del,Delhi,2026-09-01T02:57:55.092220Z
ChIJY1lac0EFDTkRSTsxfUWEj38,Vicky Dhaba,places,en,10,28.61681175,77.06880865,28.6151175,77.06806139999999,0,del,Delhi,2026-09-01T02:57:55.092224Z
ChIJjUA9ckIFDTkRMD3UmS5R308,KALKA FAST FOOD CENTER,places,en,10,28.61681175,77.06880865,28.6186474,77.06890419999999,0,del,Delhi,2026-09-01T02:57:55.092228Z
ChIJb5bOtdoFDTkRmVWeF4AUD5k,Ghar Ki Rasoi - Tiffin Services,places,en,10,28.61681175,77.06880865,28.6186506,77.06891569999999,0,del,Delhi,2026-09-01T02:57:55.092232Z
ChIJcSnFcwAFDTkRb1T0GOYy8-8,Bikaner sweet sultanpuri,places,en,10,28.61681175,77.06880865,28.616457200000003,77.0666701,0,del,Delhi,2026-09-01T02:57:55.092236Z
ChIJgy5o_tEEDTkRDM5_aWQ4nzg,Chinky Dhaba,places,en,10,28.61681175,77.06880865,28.615019,77.06783,0,del,Delhi,2026-09-01T02:57:55.092240Z
ChIJY5enoAEFDTkR-1b96AbmhS4,GIRISH SHOP,places,en,10,28.61681175,77.06880865,28.6177274,77.0668176,0,del,Delhi,2026-09-01T02:57:55.092244Z
ChIJbQSHx2YFDTkRGG0HWlV_jEU,Le Calicut,places,en,10,28.61681175,77.06880865,28.6188231,77.0684589,0,del,Delhi,2026-09-01T02:57:55.092249Z
ChIJy2swLXMFDTkRho3Bny6w4Q8,Sheetal Kitchen,places,en,10,28.61681175,77.06880865,28.6185504,77.0701175,0,del,Delhi,2026-09-01T02:57:55.092254Z
ChIJ-UqTus8EDTkRyqYEDW5Lnro,Punjabi Rasoi,places,en,10,28.61681175,77.06880865,28.6186367,77.070032,0,del,Delhi,2026-09-01T02:57:55.092258Z
ChIJrbbcJDQFDTkRALCEwhS5a7I,Kake da dhaba,places,en,10,28.61681175,77.06880865,28.617192100000004,77.06633029999999,0,del,Delhi,2026-09-01T02:57:55.092262Z
ChIJS3JJtNEEDTkRyPomV3-vDgo,Day Night Tawa And Tandoor,places,en,10,28.61681175,77.06880865,28.617192499999998,77.0663122,0,del,Delhi,2026-09-01T02:57:55.092265Z
ChIJn5erbQAFDTkRpFpxn48H02g,Veggie Food Kitchen,places,en,10,28.61681175,77.06880865,28.615212399999997,77.0705851,0,del,Delhi,2026-09-01T02:57:55.092270Z
ChIJTX8zt9EEDTkRuOGzcz8THDo,The Cloud Kitchen,places,en,10,28.61681175,77.06880865,28.616849,77.0661032,0,del,Delhi,2026-09-01T02:57:55.092274Z
ChIJzb9B0_UFDTkRzO2t3P_sHOE,Didi Ke Parathe,places,en,10,28.61681175,77.06880865,28.616648299999998,77.0714857,0,del,Delhi,2026-09-01T02:57:55.092278Z
ChIJPbxDLxkFDTkRvN_oqnBLuvQ,CRAVING CORNER,places,en,10,28.61681175,77.06880865,28.6166986,77.0660881,0,del,Delhi,2026-09-01T02:57:55.092282Z
ChIJ2VbATpAFDTkRK9mQOoyz-SA,V .P TRADERS,places,en,11,28.6269628,77.03204489999999,28.627078599999997,77.0320639,0,del,Delhi,2026-09-01T02:57:55.425352Z
ChIJJ8E2JQAFDTkRuFm28VL0TO8,ROY MOMOS JUNCTION,places,en,11,28.6269628,77.03204489999999,28.626799199999997,77.0324043,0,del,Delhi,2026-09-01T02:57:55.425370Z
ChIJFQK5rcUFDTkRBd13mRS4P-c,KARAN,places,en,11,28.6269628,77.03204489999999,28.626787600000004,77.0324164,0,del,Delhi,2026-09-01T02:57:55.425374Z
ChIJwwlO6mwFDTkRp7x6woqvxY0,spice culture,places,en,11,28.6269628,77.03204489999999,28.6269228,77.03134299999999,0,del,Delhi,2026-09-01T02:57:55.425376Z
ChIJtfvlFWgFDTkRaSoezOeicIc,Anaya Juice And Shake,places,en,11,28.6269628,77.03204489999999,28.627041499999997,77.0313417,0,del,Delhi,2026-09-01T02:57:55.425378Z
ChIJ7eG8BeoFDTkRDnyot5rFKvQ,DAY NIGHT DHABHA,places,en,11,28.6269628,77.03204489999999,28.626804999999997,77.0311953,0,del,Delhi,2026-09-01T02:57:55.425381Z
ChIJT2ZlWWkFDTkRHDPs1gWVsVU,Daily Hunger,places,en,11,28.6269628,77.03204489999999,28.6265757,77.0312089,0,del,Delhi,2026-09-01T02:57:55.425383Z
ChIJXz27giYFDTkRxJByQrbDFOk,Pizza Day,places,en,11,28.6269628,77.03204489999999,28.627568600000004,77.0312801,0,del,Delhi,2026-09-01T02:57:55.425385Z
ChIJb9FAb8oFDTkRYf5o1-hOlDE,Veenga Restaurants,places,en,11,28.6269628,77.03204489999999,28.6259941,77.0313372,0,del,Delhi,2026-09-01T02:57:55.425387Z
ChIJh4QIYkAFDTkRCVtHAjlqpLA,Tinny EGG Shop,places,en,11,28.6269628,77.03204489999999,28.625663099999997,77.0323848,0,del,Delhi,2026-09-01T02:57:55.425388Z
ChIJKYyxH1AFDTkRMiyNBf0q354,Curry Wale Couple,places,en,11,28.6269628,77.03204489999999,28.6283592,77.0313659,0,del,Delhi,2026-09-01T02:57:55.425390Z
ChIJs_ZdxEUFDTkRDl62lFV282Y,मिथिला व्यंजन,places,en,11,28.6269628,77.03204489999999,28.6256386,77.0309657,0,del,Delhi,2026-09-01T02:57:55.425392Z
ChIJU1BpJpkFDTkRw5hao_1MK0c,Gudluck CAFE,places,en,11,28.6269628,77.03204489999999,28.628657399999998,77.0314056,0,del,Delhi,2026-09-01T02:57:55.425394Z
