place_id,name,source,lang,cell_idx,query_center_lat,query_center_lon,lat,lon,page,region_id,region_name,collected_at
ChIJE0pT4lWFpTsRp5HPNyrcshc,Hangoutt cafe a buffet to chill out,places,en,15,12.3101743,76.2925472,12.3089574,76.29202939999999,0,mys2,Mysuru,2026-08-31T08:57:48.452410Z
ChIJGdGFfUaFpTsRZpYAZfeey-g,Disha Grill Nights,places,en,15,12.3101743,76.2925472,12.3087292,76.29229889999999,0,mys2,Mysuru,2026-08-31T08:57:48.452413Z
ChIJk0wmJuSFpTsRz4X2j11xJHk,VPS PUNITH KABAB CENTER,places,en,15,12.3101743,76.2925472,12.3088457,76.2918447,0,mys2,Mysuru,2026-08-31T08:57:48.452415Z
ChIJp_AdkyKFpTsRWQm24VEZDq4,Renuka Bar and Restaurant,places,en,15,12.3101743,76.2925472,12.3086321,76.2929747,0,mys2,Mysuru,2026-08-31T08:57:48.452417Z
ChIJc2TJ-TaFpTsRockA6ZHrRhA,Bismillah chicken center,places,en,15,12.3101743,76.2925472,12.308584699999999,76.2923654,0,mys2,Mysuru,2026-08-31T08:57:48.452419Z
ChIJLRXekyKFpTsRA3ygRqmutKo,Vinayaka Fast Food,places,en,15,12.3101743,76.2925472,12.308615,76.29314719999999,0,mys2,Mysuru,2026-08-31T08:57:48.452421Z
ChIJfbERJCKFpTsRaZAEQ-CS5Y8,Hotel Delhi Darbar,places,en,15,12.3101743,76.2925472,12.311893999999999,76.2924141,0,mys2,Mysuru,2026-08-31T08:57:48.452422Z
ChIJJdompzKFpTsRoLtbWXdqaAE,NEW KAVERI HINDU MILITARY HOTEL (NAATI STYLE),places,en,15,12.3101743,76.2925472,12.3119953,76.2916401,0,mys2,Mysuru,2026-08-31T08:57:48.452424Z
ChIJodvEqISFpTsRSxjeJqhHQKs,"Shree Mahalakshmi Sweets, Hunsur",places,en,15,12.3101743,76.2925472,12.3083767,76.29363560000002,0,mys2,Mysuru,2026-08-31T08:57:48.452426Z
ChIJ7wPfcISFpTsRrxqXK0nyrTo,Hotel arwaa,places,en,15,12.3101743,76.2925472,12.307814599999999,76.2924788,0,mys2,Mysuru,2026-08-31T08:57:48.452427Z
ChIJQwbmhxiFpTsRvY_872-AXV4,National Restaurant,places,en,15,12.3101743,76.2925472,12.3097283,76.29493169999999,0,mys2,Mysuru,2026-08-31T08:57:48.452430Z
ChIJg2tx7xmFpTsRM_ZpV3iAjxk,MOHAMMAD RAHEEL JUICE CE CENTRE,places,en,15,12.3101743,76.2925472,12.3079479,76.2935375,0,mys2,Mysuru,2026-08-31T08:57:48.452432Z
ChIJ01DRnyKFpTsRsdM06WTSZeY,Hunasuru Tiffany's,places,en,15,12.3101743,76.2925472,12.3083789,76.29422579999999,0,mys2,Mysuru,2026-08-31T08:57:48.452434Z
ChIJDWn8FgBxrzsRQqYYX3EgYFc,Hotel old vinayak mylari dosa & idli - new branch,places,en,17,12.3084602,76.6656523,12.308525,76.6656457,0,mys2,Mysuru,2026-08-31T08:57:49.077724Z
ChIJcytHYQBxrzsRmHeBeLAt09U,New Cafe Mysore,places,en,17,12.3084602,76.6656523,12.308390699999999,76.6655796,0,mys2,Mysuru,2026-08-31T08:57:49.077735Z
ChIJRYfP3z1wrzsRyuve8YrgQMQ,Hotel Original Vinayaka Mylari,places,en,17,12.3084602,76.6656523,12.308519599999999,76.665853,0,mys2,Mysuru,2026-08-31T08:57:49.077738Z
ChIJF_CjFolxrzsRTanMF5lGDfc,Dhanalakshmi fast food,places,en,17,12.3084602,76.6656523,12.308579,76.66545409999999,0,mys2,Mysuru,2026-08-31T08:57:49.077740Z
ChIJ-7lTSQBxrzsRSd6rvwS5t3c,Male Mahadeshwara Temple Canteen,places,en,17,12.3084602,76.6656523,12.3083806,76.6659368,0,mys2,Mysuru,2026-08-31T08:57:49.077742Z
ChIJ9TrCAD5wrzsRk1LAGUNL-pc,Hotel Mahadeshwara Mylari Original - Famous Mysore mylari Dosa,places,en,17,12.3084602,76.6656523,12.3085017,76.6652331,0,mys2,Mysuru,2026-08-31T08:57:49.077744Z
ChIJM3GYCD5wrzsR0IocjeMnoaM,SRI DURGA CHICKEN CENTER,places,en,17,12.3084602,76.6656523,12.308823,76.6651674,0,mys2,Mysuru,2026-08-31T08:57:49.077745Z
ChIJ4Xqnk4FxrzsRVDMjQS_paiw,ಕರ್ನಾಟಕ ರಾಜ್ಯ ಸರ್ಕಾರಿ ಮೀನುಗಾರಿಕೆ ಮಹಾಮಂಡಳ,places,en,17,12.3084602,76.6656523,12.308834,76.6651304,0,mys2,Mysuru,2026-08-31T08:57:49.077747Z
ChIJl-dakdpxrzsRj6U02HtMzmg,Hotel Naveen (Non Veg),places,en,17,12.3084602,76.6656523,12.3089753,76.6651243,0,mys2,Mysuru,2026-08-31T08:57:49.077749Z
ChIJyUITB1VxrzsRx-hz4EFd10c,Ajji Mane Palav/Ajji Mess,places,en,17,12.3084602,76.6656523,12.3075978,76.6656507,0,mys2,Mysuru,2026-08-31T08:57:49.077750Z
ChIJ1Spph5lxrzsRI4MDj7K1tP4,Sri Kalabhairaveshwara Tiffanies,places,en,17,12.3084602,76.6656523,12.308309099999999,76.6648014,0,mys2,Mysuru,2026-08-31T08:57:49.077752Z
ChIJh70hZwBxrzsRjN-10UWWRi0,Dosa hotel,places,en,17,12.3084602,76.6656523,12.3085141,76.66479199999999,0,mys2,Mysuru,2026-08-31T08:57:49.077753Z
ChIJ94aJT-xxrzsRW6GQgdstNbw,Sri Bhairava Tiffins,places,en,17,12.3084602,76.6656523,12.3085154,76.6647593,0,mys2,Mysuru,2026-08-31T08:57:49.077755Z
ChIJ4bJOuRVxrzsRzPq-y_iDxvk,Ambur Hot Dum Biriyani,places,en,17,12.3084602,76.6656523,12.3085173,76.66472809999999,0,mys2,Mysuru,2026-08-31T08:57:49.077756Z
ChIJlW5_ivRxrzsR-c7REsrKFwk,national restaurant,places,en,17,12.3084602,76.6656523,12.308490599999999,76.66472399999999,0,mys2,Mysuru,2026-08-31T08:57:49.077758Z
ChIJ57k_Lj9xrzsRK616IgxmBdA,Rs Purohit Ji Sweet Shop,places,en,17,12.3084602,76.6656523,12.3086694,76.6646854,0,mys2,Mysuru,2026-08-31T08:57:49.077760Z
ChIJSbZzce5xrzsR8bqg8QUMk_s,Mylari Restuarant,places,en,17,12.3084602,76.6656523,12.309460699999999,76.6659426,0,mys2,Mysuru,2026-08-31T08:57:49.077761Z
ChIJH42Qm0pxrzsREi4n00XOodE,sri chamundeshwari gobi center,places,en,17,12.3084602,76.6656523,12.30852,76.66680769999999,0,mys2,Mysuru,2026-08-31T08:57:49.077763Z
ChIJL2Xu_z1wrzsRY5K0hM0clHE,Hotel Guru,places,en,17,12.3084602,76.6656523,12.3085122,76.6644269,0,mys2,Mysuru,2026-08-31T08:57:49.077764Z
ChIJjWjUeD5wrzsR2WRbHsikMYs,Manju's Kitchen,places,en,17,12.3084602,76.6656523,12.3088441,76.6668661,0,mys2,Mysuru,2026-08-31T08:57:49.077766Z
ChIJdQnNAM17rzsRbb4eu8WXATE,Hiranmayi chaats,places,en,18,12.348786950000001,76.62310545,12.3492755,76.6232771,0,mys2,Mysuru,2026-08-31T08:57:50.197159Z
ChIJ33SEeGR7rzsRrQFfV2-10HU,Sri chamundeshwari curry point,places,en,18,12.348786950000001,76.62310545,12.348830699999999,76.6239678,0,mys2,Mysuru,2026-08-31T08:57:50.197169Z
ChIJ1yOlMv57rzsRPkrF8PXYLlA,Sri kalleshwara mess,places,en,18,12.348786950000001,76.62310545,12.350114900000001,76.6231131,0,mys2,Mysuru,2026-08-31T08:57:50.197172Z
ChIJKUjpYid7rzsR2VdCaheHFQA,Sri Manjunath Hotel and Chats,places,en,18,12.348786950000001,76.62310545,12.3503391,76.62232929999999,0,mys2,Mysuru,2026-08-31T08:57:50.197174Z
ChIJ9cV1CwB7rzsRMtyY55jx0dg,Five star chicken,places,en,18,12.348786950000001,76.62310545,12.348265099999999,76.6248395,0,mys2,Mysuru,2026-08-31T08:57:50.197177Z
ChIJJZm8I296rzsRj19_byLHK5E,Hotel Ahalyadevi,places,en,18,12.348786950000001,76.62310545,12.3479201,76.6250827,0,mys2,Mysuru,2026-08-31T08:57:50.197179Z
ChIJo8Di1PZ7rzsRzm_1PVEXi44,CHICKEN HOUSE,places,en,18,12.348786950000001,76.62310545,12.3466133,76.6230398,0,mys2,Mysuru,2026-08-31T08:57:50.197181Z
ChIJ97RAZ2l6rzsRYpg8Bfo99n4,VISHNU KITCHEN,places,en,18,12.348786950000001,76.62310545,12.3508865,76.6224127,0,mys2,Mysuru,2026-08-31T08:57:50.197183Z
ChIJZTvrUQB7rzsR2kOP110B5tQ,Pooja HOME MADE BIRYANI CENTRE,places,en,18,12.348786950000001,76.62310545,12.347893400000002,76.6252423,0,mys2,Mysuru,2026-08-31T08:57:50.197185Z
ChIJdyQ4WQB7rzsRLtYC3gQ31Vg,Shree Siddivinayaka Mushroom Biryani n Panipuri corner,places,en,18,12.348786950000001,76.62310545,12.347893400000002,76.6252423,0,mys2,Mysuru,2026-08-31T08:57:50.197187Z
ChIJN2UarQ57rzsRz-dgBGNZkzY,Paramananda hotel,places,en,18,12.348786950000001,76.62310545,12.347827899999999,76.62065240000001,0,mys2,Mysuru,2026-08-31T08:57:50.197190Z
ChIJp8IrEW96rzsRKO_h4USYZew,Famous Chicken Centre (Suguna fresh ),places,en,18,12.348786950000001,76.62310545,12.347990999999999,76.6257014,0,mys2,Mysuru,2026-08-31T08:57:50.197192Z
ChIJK-V1LgB7rzsRdrUy1Xk01wU,Sea Fish Cart,places,en,19,12.32091405,76.5936887,12.321296,76.593323,0,mys2,Mysuru,2026-08-31T08:57:50.539916Z
ChIJPzSTNR17rzsR9VjaiLdpNsc,Sri Chamundeshwari Hotel,places,en,19,12.32091405,76.5936887,12.3216583,76.5935473,0,mys2,Mysuru,2026-08-31T08:57:50.539923Z
ChIJFcyYNR17rzsR1UHcdFuHKmY,Kushal Just Break,places,en,19,12.32091405,76.5936887,12.321667999999999,76.5935281,0,mys2,Mysuru,2026-08-31T08:57:50.539925Z
ChIJS82sdPd7rzsRf8JD2vmM4qA,Hotel aditya ಹೋಟೆಲ್ ಆದಿತ್ಯ,places,en,19,12.32091405,76.5936887,12.3216752,76.59354119999999,0,mys2,Mysuru,2026-08-31T08:57:50.539926Z
ChIJJ1sQVd57rzsRjYnKjMQuOWU,Hotel favourite,places,en,19,12.32091405,76.5936887,12.3213777,76.5927164,0,mys2,Mysuru,2026-08-31T08:57:50.539928Z
ChIJ106ImW57rzsR7NlTMdVse88,GRILL HOUSE,places,en,19,12.32091405,76.5936887,12.3213712,76.59238119999999,0,mys2,Mysuru,2026-08-31T08:57:50.539931Z
ChIJ32g1BwB7rzsRTgxnu0u0QWQ,Juice fox,places,en,19,12.32091405,76.5936887,12.3212887,76.59190199999999,0,mys2,Mysuru,2026-08-31T08:57:50.539932Z
ChIJQzhbdgB7rzsR6YKNWGT_ETw,Shiva Egg rice kabab,places,en,19,12.32091405,76.5936887,12.322020499999999,76.5959515,0,mys2,Mysuru,2026-08-31T08:57:50.539933Z
ChIJR65yAwB7rzsRN1ieVtElBvo,Fruits & Salads Mysuru,places,en,20,12.3490206,76.61633105,12.3484207,76.6143955,0,mys2,Mysuru,2026-08-31T08:57:50.964837Z
